"id","year","estado","estado_id","municipio","municipio_id","tomas"
"1670","2013","Oaxaca","20","Acatlán De Pérez Figueroa, Oax.","","1"
"1671","2013","Oaxaca","20","Asunción Ixtaltepec, Oax.","","13"
"1672","2013","Oaxaca","20","Barrio De La Soledad, Oax.","","9"
"1673","2013","Oaxaca","20","El Espinal, Oax.","","2"
"1674","2013","Oaxaca","20","Juchitán De Zaragoza, Oax.","","1"
"1675","2013","Oaxaca","20","Matías Romero, Oax.","","8"
"1676","2013","Oaxaca","20","San Blas Atempa, Oax","","1"
"1677","2013","Oaxaca","20","San Juan Guichicovi, Oax.","","11"
"1678","2013","Oaxaca","20","Santa María Petapa, Oax.","","8"
"1679","2013","Puebla","21","Acajete, Pue.","","18"
"1680","2013","Puebla","21","Acatzingo, Pue.","","12"
"1681","2013","Puebla","21","Amozoc De Mota, Pue.","","22"
"1682","2013","Puebla","21","Cuautlancingo, Pue.","","8"
"1683","2013","Puebla","21","Esperanza, Pue.","","13"
"1684","2013","Puebla","21","Huauchinango, Pue.","","1"
"1685","2013","Puebla","21","Huejotzingo, Pue.","","10"
"1686","2013","Puebla","21","Los Reyes De Juárez, Pue.","","4"
"1687","2013","Puebla","21","Palmar De Bravo, Pue.","","23"
"1688","2013","Puebla","21","Puebla, Pue.","","11"
"1689","2013","Puebla","21","Quecholac, Pue.","","28"
"1690","2013","Puebla","21","Salvador El Verde, Pue.","","6"
"1691","2013","Puebla","21","San Martín Texmelucan, Pue.","","8"
"1692","2013","Puebla","21","San Matías Tlalancaleca, Pue.","","4"
"1693","2013","Puebla","21","San Miguel Xoxtla, Pue.","","1"
"1694","2013","Puebla","21","San Pedro Tlaltenango, Pue.","","4"
"1695","2013","Puebla","21","Santa María Coronango, Pue.","","7"
"1696","2013","Puebla","21","Santa Rita Tlahuapan, Pue.","","4"
"1697","2013","Puebla","21","Sta. María Xonacatepec, Pue.","","1"
"1698","2013","Puebla","21","Teapa, Pue.","","1"
"1699","2013","Puebla","21","Tecamachalco, Pue.","","1"
"1700","2013","Puebla","21","Tepeaca, Pue.","","24"
"1701","2013","Querétaro","22","Corregidora, Qro.","","5"
"1702","2013","Querétaro","22","Juriquilla, Qro.","","1"
"1703","2013","Querétaro","22","Pedro Escobedo, Qro.","","8"
"1704","2013","Querétaro","22","Querétaro, Qro.","","1"
"1705","2013","Querétaro","22","San Juan Del Río, Qro.","","18"
"1706","2013","San Luis Potosí","24","San Luis Potosí́, S.L.P.","","1"
"1707","2013","San Luis Potosí","24","Santa Maria Del Rio, Slp","","1"
"1708","2013","San Luis Potosí","24","Villa De Reyes, S.L.P.","","1"
"1709","2013","San Luis Potosí","24","Zaragoza, Slp","","2"
"1710","2013","Sinaloa","25","Ahome, Sin.","","11"
"1711","2013","Sinaloa","25","Culiacán, Sin.","","106"
"1712","2013","Sinaloa","25","Guasave, Sin.","","2"
"1713","2013","Sinaloa","25","Mazatlán, Sin.","","11"
"1714","2013","Sinaloa","25","Mocorito, Sin.","","60"
"1715","2013","Sinaloa","25","Salvador Alvarado, Sin.","","30"
"1716","2013","Sonora","26","Empalme, Son.","","2"
"1717","2013","Sonora","26","Guaymas, Son.","","36"
"1718","2013","Sonora","26","Hermosillo, Son.","","25"
"1719","2013","Tabasco","27","Cárdenas, Tab.","","23"
"1720","2013","Tabasco","27","Centro, Tab.","","18"
"1721","2013","Tabasco","27","Comalcalco, Tab.","","3"
"1722","2013","Tabasco","27","Cunduacán, Tab.","","21"
"1723","2013","Tabasco","27","Huimanguillo, Tab.","","51"
"1724","2013","Tabasco","27","Jalapa, Tab.","","3"
"1725","2013","Tabasco","27","Paraíso, Tab.","","1"
"1726","2013","Tamaulipas","28","Altamira, Tamps.","","226"
"1727","2013","Tamaulipas","28","Casas, Tamps.","","2"
"1728","2013","Tamaulipas","28","González, Tamps.","","26"
"1729","2013","Tamaulipas","28","Hidalgo, Tamps.","","7"
"1730","2013","Tamaulipas","28","Llera De Canales, Tamps.","","33"
"1731","2013","Tamaulipas","28","Matamoros, Tamps.","","33"
"1732","2013","Tamaulipas","28","Reynosa, Tamps.","","181"
"1733","2013","Tamaulipas","28","Río Bravo, Tamps.","","18"
"1734","2013","Tamaulipas","28","Tamaulipas, Tamps.","","1"
"1735","2013","Tamaulipas","28","Victoria, Tamps.","","12"
"1736","2013","Tlaxcala","29","Calpulalpan, Tlax.","","13"
"1737","2013","Tlaxcala","29","Huaquilpan, Tlax.","","3"
"1738","2013","Tlaxcala","29","Nanacamilpa, Tlax.","","1"
"1739","2013","Tlaxcala","29","Nativitas, Tlax.","","4"
"1740","2013","Veracruz","30","Acayucan, Ver.","","6"
"1741","2013","Veracruz","30","Actopan, Ver.","","7"
"1742","2013","Veracruz","30","Alto Lucero, Ver.","","2"
"1743","2013","Veracruz","30","Alvarado, Ver.","","3"
"1744","2013","Veracruz","30","Amatlán De Los Reyes, Ver.","","6"
"1745","2013","Veracruz","30","Atzacan, Ver.","","3"
"1746","2013","Veracruz","30","Cazones De Herrera, Ver.","","1"
"1747","2013","Veracruz","30","Coatzintla, Ver.","","2"
"1748","2013","Veracruz","30","Cosamaloapan, Ver.","","6"
"1749","2013","Veracruz","30","Cuichapa, Ver.","","1"
"1750","2013","Veracruz","30","Fortín De Las Flores, Ver.","","1"
"1751","2013","Veracruz","30","Hueyapan De Ocampo, Ver.","","2"
"1752","2013","Veracruz","30","Huiloapan, Ver.","","3"
"1753","2013","Veracruz","30","Isla, Ver.","","17"
"1754","2013","Veracruz","30","Ixtaczoquitlán, Ver.","","29"
"1755","2013","Veracruz","30","Jaltipan, Ver.","","1"
"1756","2013","Veracruz","30","José Azueta, Ver.","","7"
"1757","2013","Veracruz","30","Juan Rodríguez Clara, Ver.","","25"
"1758","2013","Veracruz","30","La Antigua, Ver.","","1"
"1759","2013","Veracruz","30","Maltrata, Ver.","","14"
"1760","2013","Veracruz","30","Nogales, Ver.","","1"
"1761","2013","Veracruz","30","Omealca, Ver.","","23"
"1762","2013","Veracruz","30","Orizaba, Ver.","","3"
"1763","2013","Veracruz","30","Panuco, Ver.","","1"
"1764","2013","Veracruz","30","Papantla, Ver.","","8"
"1765","2013","Veracruz","30","Rafael Delgado, Ver.","","1"
"1766","2013","Veracruz","30","Río Blanco, Ver.","","1"
"1767","2013","Veracruz","30","San Rafael, Ver.","","2"
"1768","2013","Veracruz","30","Sayula De Alemán, Ver.","","1"
"1769","2013","Veracruz","30","Soconusco, Ver.","","1"
"1770","2013","Veracruz","30","Temapache, Ver.","","1"
"1771","2013","Veracruz","30","Tierra Blanca, Ver.","","28"
"1772","2013","Veracruz","30","Tihuatlán, Ver.","","17"
"1773","2013","Veracruz","30","Tlalixcoyan, Ver.","","2"
"1774","2013","Veracruz","30","Tres Valles, Ver.","","7"
"1775","2013","Veracruz","30","Trío Blanco, Ver.","","1"
"1776","2013","Veracruz","30","Úrsulo Galván, Ver.","","2"
"1777","2013","Veracruz","30","Vega De Alatorre, Ver.","","1"
"1778","2013","Zacatecas","32","Cerro De La Cruz, Zac.","","1"
"1779","2013","Zacatecas","32","Guadalupe, Zac.","","3"
"1780","2013","Zacatecas","32","Luis Moya, Zac.","","3"
"1781","2013","Zacatecas","32","Ojo Caliente, Zac.","","6"
"1782","2013","Zacatecas","32","Trancoso, Zac.","","3"
"1783","2014","Aguascalientes","1","Aguascalientes, Ags.","","1"
"1784","2014","Aguascalientes","1","Rincón De Romos, Ags.","","1"
"1785","2014","Aguascalientes","1","San Francisco De Los Romos, Ags.","","3"
"1786","2014","Aguascalientes","1","Tepezalá, Ags.","","5"
"1787","2014","Baja California","2","Ensenada, B.C.","","3"
"1788","2014","Baja California","2","Mexicali, B.C.","","2"
"1789","2014","Baja California","2","Playas De Rosarito, B. C.","","2"
"1790","2014","Baja California","2","Tecate, B.C.","","82"
"1791","2014","Baja California","2","Tijuana, B.C.","","5"
"1792","2014","Chiapas","7","Juárez, Chis.","","4"
"1793","2014","Chiapas","7","Reforma, Chis.","","1"
"1794","2014","Chihuahua","8","Aldama, Chih.","","8"
"1795","2014","Chihuahua","8","Aquiles Serdán, Chih.","","7"
"1796","2014","Chihuahua","8","Camargo, Chih.","","8"
"1797","2014","Chihuahua","8","Chihuahua, Chih.","","28"
"1798","2014","Chihuahua","8","Jiménez, Chih.","","10"
"1799","2014","Chihuahua","8","Rosales, Chih.","","7"
"1800","2014","Chihuahua","8","Villa Ahumada, Chih.","","1"
"1801","2014","Coahuila","5","Castaños, Coah.","","8"
"1802","2014","Coahuila","5","General Cepeda, Coah.","","2"
"1803","2014","Coahuila","5","Parras De La Fuente, Coah.","","28"
"1804","2014","Coahuila","5","Ramos Arizpe, Coah.","","16"
"1805","2014","Coahuila","5","San Pedro De Las Colonias, Coah.","","1"
"1806","2014","Ciudad de México","9","Delegación Álvaro Obregón, D. F.","","1"
"1807","2014","Ciudad de México","9","Delegación Gustavo A. Madero, D.F.","","1"
"1808","2014","Durango","10","Gomez Palacio, Dgo.","","27"
"1809","2014","Durango","10","Mapimí, Dgo.","","5"
"1810","2014","Durango","10","Tlahualilo, Dgo.","","13"
"1811","2014","México","15","Acambay, Edo. Mex.","","1"
"1812","2014","México","15","Acolman, Edo. Mex.","","18"
"1813","2014","México","15","Aculco, Edo. Mex.","","6"
"1814","2014","México","15","Almoloya De Juárez, Edo. Mex.","","2"
"1815","2014","México","15","Atlacomulco, Edo. Mex.","","3"
"1816","2014","México","15","Axapusco, Edo. Mex.","","48"
"1817","2014","México","15","Chiautla, Edo. Méx.","","1"
"1818","2014","México","15","Coyotepec, Edo. Mex.","","8"
"1819","2014","México","15","Cuatitlán, Edo. Mex.","","2"
"1820","2014","México","15","Ecatepec, Edo. Mex.","","7"
"1821","2014","México","15","Huehuetoca, Edo. Mex.","","8"
"1822","2014","México","15","Ixtlahuaca, Edo. Mex.","","19"
"1823","2014","México","15","Jilotepec, Edo. Mex.","","4"
"1824","2014","México","15","Jocotitlán, Edo. Mex.","","4"
"1825","2014","México","15","Melchor Ocampo, Edo. Mex.","","4"
"1826","2014","México","15","Nextlalpan, Edo. Mex.","","6"
"1827","2014","México","15","Otumba, Edo. Mex.","","50"
"1828","2014","México","15","Polotitlán, Edo. Mex.","","17"
"1829","2014","México","15","San Andrés Chiautla, Edo. Mex.","","1"
"1830","2014","México","15","San Francisco Soyaniquilpan, Edo. Mex.","","1"
"1831","2014","México","15","San Juan Teotihuacán, Edo. Mex.","","13"
"1832","2014","México","15","San Maria Tonanitla, Edo. Mex.","","1"
"1833","2014","México","15","San Martin De Las Piramides, Edo. Mex.","","1"
"1834","2014","México","15","Tecámac, Edo. Mex.","","4"
"1835","2014","México","15","Teoloyucan, Edo. Méx.","","2"
"1836","2014","México","15","Tepeapulco, Edo. Méx.","","1"
"1837","2014","México","15","Tepetlaoxtoc, Edo. Mex.","","16"
"1838","2014","México","15","Tezoyuca, Edo. Mex.","","2"
"1839","2014","México","15","Tlalnepantla, Edo. Mex.","","5"
"1840","2014","México","15","Toluca, Edo. Mex.","","2"
"1841","2014","México","15","Tultepec, Edo. Mex.","","1"
"1842","2014","México","15","Tultitlan, Edo. Mex.","","3"
"1843","2014","México","15","Zumpango, Edo. Mex.","","2"
"1844","2014","Guanajuato","11","Abasolo, Gto.","","15"
"1845","2014","Guanajuato","11","Apaseo El Alto, Gto.","","33"
"1846","2014","Guanajuato","11","Apaseo El Grande, Gto.","","7"
"1847","2014","Guanajuato","11","Celaya, Gto.","","6"
"1848","2014","Guanajuato","11","Cortazar Gto.","","2"
"1849","2014","Guanajuato","11","Guanajuato, Gto.","","4"
"1850","2014","Guanajuato","11","Irapuato, Gto.","","65"
"1851","2014","Guanajuato","11","León, Gto.","","43"
"1852","2014","Guanajuato","11","Pénjamo, Gto.","","28"
"1853","2014","Guanajuato","11","Pueblo Nuevo, Gto.","","8"
"1854","2014","Guanajuato","11","Salamanca, Gto.","","53"
"1855","2014","Guanajuato","11","San Diego De La Union, Gto.","","9"
"1856","2014","Guanajuato","11","San José De Iturbide, Gto.","","2"
"1857","2014","Guanajuato","11","San Luis De La Paz, Gto.","","13"
"1858","2014","Guanajuato","11","Silao, Gto.","","74"
"1859","2014","Guanajuato","11","Uriangato, Gto.","","1"
"1860","2014","Guanajuato","11","Valle De Santiago, Gto.","","18"
"1861","2014","Guanajuato","11","Villagrán, Gto.","","21"
"1862","2014","Guanajuato","11","Yuriria, Gto","","9"
"1863","2014","Hidalgo","13","Ajacuba, Hgo.","","2"
"1864","2014","Hidalgo","13","Atitalaquia, Hgo.","","1"
"1865","2014","Hidalgo","13","Atotonilco De Tula, Hgo.","","8"
"1866","2014","Hidalgo","13","Cuautepec De Hinojosa, Hgo.","","8"
"1867","2014","Hidalgo","13","Epazoyucan, Hgo.","","6"
"1868","2014","Hidalgo","13","Hidalgo, Hgo.","","1"
"1869","2014","Hidalgo","13","Huichapan, Hgo.","","5"
"1870","2014","Hidalgo","13","Mineral De La Reforma, Hgo.","","1"
"1871","2014","Hidalgo","13","Nopala De Villagrán, Hgo.","","8"
"1872","2014","Hidalgo","13","Pachuca De Soto, Hgo.","","4"
"1873","2014","Hidalgo","13","Singuilucan, Hgo.","","12"
"1874","2014","Hidalgo","13","Tepeapulco, Hgo.","","31"
"1875","2014","Hidalgo","13","Tepeji Del Río, Hgo.","","6"
"1876","2014","Hidalgo","13","Tepetitlán, Hgo.","","6"
"1877","2014","Hidalgo","13","Tetepango, Hgo.","","6"
"1878","2014","Hidalgo","13","Tezontepec De Almada, Hgo.","","3"
"1879","2014","Hidalgo","13","Tlahuelilpan, Hgo.","","8"
"1880","2014","Hidalgo","13","Tlanalapa, Hgo.","","17"
"1881","2014","Hidalgo","13","Tlaxcoapan, Hgo.","","2"
"1882","2014","Hidalgo","13","Tula De Allende, Hgo.","","11"
"1883","2014","Jalisco","14","Atotonilco El Alto, Jal.","","9"
"1884","2014","Jalisco","14","Ayotlán, Jal.","","8"
"1885","2014","Jalisco","14","Degollado, Jal.","","37"
"1886","2014","Jalisco","14","El Arenal, Jal.","","4"
"1887","2014","Jalisco","14","El Salto, Jal.","","1"
"1888","2014","Jalisco","14","Encarnación De Díaz, Jal.","","13"
"1889","2014","Jalisco","14","Juanacatlán, Jal.","","10"
"1890","2014","Jalisco","14","La Unión De San Antonio, Jal.","","7"
"1891","2014","Jalisco","14","Lagos De Moreno, Jal.","","23"
"1892","2014","Jalisco","14","Tala, Jal.","","61"
"1893","2014","Jalisco","14","Tlajomulco De Zuñiga, Jal.","","53"
"1894","2014","Jalisco","14","Zapopan, Jal.","","1"
"1895","2014","Jalisco","14","Zapotlanejo, Jal.","","82"
"1896","2014","Michoacán","16","Copandaro, Mich.","","1"
"1897","2014","Michoacán","16","Cuitzeo, Mich.","","10"
"1898","2014","Michoacán","16","Ecuandureo, Mich.","","8"
"1899","2014","Michoacán","16","La Piedad, Mich.","","1"
"1900","2014","Michoacán","16","Nueva Italia, Mich.","","1"
"1901","2014","Michoacán","16","Tarímbaro, Mich.","","3"
"1902","2014","Michoacán","16","Zamora, Mich.","","4"
"1903","2014","Nuevo León","19","Abasolo, N.L.","","1"
"1904","2014","Nuevo León","19","Apodaca, N.L.","","9"
"1905","2014","Nuevo León","19","Cadereyta, N.L.","","21"
"1906","2014","Nuevo León","19","El Carmen, N.L.","","3"
"1907","2014","Nuevo León","19","Escobedo, N. L.","","1"
"1908","2014","Nuevo León","19","García N.L.","","2"
"1909","2014","Nuevo León","19","General Bravo, N. L.","","1"
"1910","2014","Nuevo León","19","General Escobedo, N. L.","","2"
"1911","2014","Nuevo León","19","General Terán, N. L.","","7"
"1912","2014","Nuevo León","19","Hualahuises, N.L.","","1"
"1913","2014","Nuevo León","19","Linares, N. L.","","7"
"1914","2014","Nuevo León","19","Los Ramones, N.L.","","6"
"1915","2014","Nuevo León","19","Mina, N.L.","","23"
"1916","2014","Nuevo León","19","Montemorelos, N.L.","","20"
"1917","2014","Nuevo León","19","Pesquería, N.L.","","22"
"1918","2014","Nuevo León","19","Santa Catarina, N. L.","","11"
"1919","2014","Nuevo León","19","Villa De García, N.L.","","2"
"1920","2014","Oaxaca","20","Acatlán De Pérez Figueroa, Oax.","","6"
"1921","2014","Oaxaca","20","Asunción Ixtaltepec, Oax.","","20"
"1922","2014","Oaxaca","20","Barrio De La Soledad, Oax.","","7"
"1923","2014","Oaxaca","20","Juchitán De Zaragoza, Oax.","","2"
"1924","2014","Oaxaca","20","Matías Romero, Oax.","","17"
"1925","2014","Oaxaca","20","San Blas Atempa, Oax.","","1"
"1926","2014","Oaxaca","20","San Juan Guichicovi, Oax.","","15"
"1927","2014","Oaxaca","20","Santa María Petapa, Oax.","","17"
"1928","2014","Puebla","21","Acajete, Pue.","","46"
"1929","2014","Puebla","21","Acatzingo, Pue.","","34"
"1930","2014","Puebla","21","Ahuazotepec, Pue.","","1"
"1931","2014","Puebla","21","Amozoc De Mota, Pue.","","32"
"1932","2014","Puebla","21","Coronango, Pue.","","17"
"1933","2014","Puebla","21","Cuautlancingo, Pue.","","7"
"1934","2014","Puebla","21","Esperanza, Pue.","","11"
"1935","2014","Puebla","21","Huauchinango, Pué.","","2"
"1936","2014","Puebla","21","Huejotzingo, Pue.","","14"
"1937","2014","Puebla","21","Palmar De Bravo, Pue.","","21"
"1938","2014","Puebla","21","Puebla, Pue.","","9"
"1939","2014","Puebla","21","Quecholac, Pue.","","34"
"1940","2014","Puebla","21","San Lucas El Grande, Pue.","","1"
"1941","2014","Puebla","21","San Martín Texmelucan, Pue.","","12"
"1942","2014","Puebla","21","San Matías Tlalancaleca, Pue.","","6"
"1943","2014","Puebla","21","San Miguel Xoxtla, Pue.","","4"
"1944","2014","Puebla","21","San Pedro Tlaltenango, Pue.","","5"
"1945","2014","Puebla","21","San Salvador El Verde, Pue.","","13"
"1946","2014","Puebla","21","Santa Rita Tlahuapan, Pue.","","7"
"1947","2014","Puebla","21","Tecamachalco, Pue.","","2"
"1948","2014","Puebla","21","Tepeaca, Pue.","","48"
"1949","2014","Puebla","21","Venustiano Carranza, Pue.","","9"
"1950","2014","Querétaro","22","Santa Rosa De Jáuregui, Qro.","","1"
"1951","2014","Querétaro","22","Juriquilla, Qro.","","1"
"1952","2014","Querétaro","22","Pedro Escobedo, Qro.","","2"
"1953","2014","Querétaro","22","Querétaro, Qro.","","2"
"1954","2014","Querétaro","22","San Juan Del Río, Qro.","","30"
"1955","2014","Querétaro","22","San Pedro Escobedo, Qro.","","1"
"1956","2014","San Luis Potosí","24","San Luis Potosí́, S.L.P.","","5"
"1957","2014","San Luis Potosí","24","Santa María Del Río, S.L.P.","","6"
"1958","2014","San Luis Potosí","24","Villa De Reyes, S.L.P.","","1"
"1959","2014","San Luis Potosí","24","Del Río, S.L.P.","","1"
"1960","2014","Sinaloa","25","Ahome, Sin.","","2"
"1961","2014","Sinaloa","25","Culiacán, Sin.","","105"
"1962","2014","Sinaloa","25","Guasave, Sin.","","5"
"1963","2014","Sinaloa","25","Mazatlán, Sin.","","13"
"1964","2014","Sinaloa","25","Mocorito, Sin.","","105"
"1965","2014","Sinaloa","25","Salvador Alvarado, Sin.","","53"
"1966","2014","Sonora","26","Cajeme, Son.","","1"
"1967","2014","Sonora","26","Chilpetines, Son.","","1"
"1968","2014","Sonora","26","Cocorit, Son.","","1"
"1969","2014","Sonora","26","Empalme, Son.","","2"
"1970","2014","Sonora","26","Guaymas, Son.","","21"
"1971","2014","Sonora","26","Hermosillo, Son.","","13"
"1972","2014","Tabasco","27","Cárdenas, Tab.","","55"
"1973","2014","Tabasco","27","Centro, Tab.","","12"
"1974","2014","Tabasco","27","Comalcalco, Tab.","","14"
"1975","2014","Tabasco","27","Cunduacán, Tab.","","27"
"1976","2014","Tabasco","27","Huimanguillo, Tab.","","159"
"1977","2014","Tabasco","27","Jalpa De Méndez, Tab.","","2"
"1978","2014","Tabasco","27","Paraíso, Tab.","","6"
"1979","2014","Tamaulipas","28","Altamira, Tamps.","","331"
"1980","2014","Tamaulipas","28","Casas, Tamps.","","7"
"1981","2014","Tamaulipas","28","Cd. Madero, Tamps.","","1"
"1982","2014","Tamaulipas","28","Cd. Victoria, Tamps.","","4"
"1983","2014","Tamaulipas","28","González, Tamps.","","80"
"1984","2014","Tamaulipas","28","Hidalgo, Tamps.","","3"
"1985","2014","Tamaulipas","28","Llera De Canales, Tamps.","","30"
"1986","2014","Tamaulipas","28","Matamoros, Tamps.","","41"
"1987","2014","Tamaulipas","28","Reynosa, Tamps.","","116"
"1988","2014","Tamaulipas","28","Río Bravo, Tamps.","","60"
"1989","2014","Tamaulipas","28","Tampico, Tamps.","","3"
"1990","2014","Tamaulipas","28","Valle Hermoso, Tamps.","","1"
"1991","2014","Tamaulipas","28","Victoria, Tamps.","","3"
"1992","2014","Tamaulipas","28","Villa De Casas, Tamps.","","5"
"1993","2014","Tlaxcala","29","Calpulalpán, Tlax.","","16"
"1994","2014","Tlaxcala","29","Nanacamilpa, Tlax.","","4"
"1995","2014","Tlaxcala","29","Nativitas, Tlax.","","2"
"1996","2014","Tlaxcala","29","San Pablo Del Monte, Tlax.","","2"
"1997","2014","Veracruz","30","Acayucan, Ver.","","13"
"1998","2014","Veracruz","30","Actopan, Ver.","","4"
"1999","2014","Veracruz","30","Agua Dulce, Ver.","","1"
"2000","2014","Veracruz","30","Alto Lucero, Ver.","","1"
"2001","2014","Veracruz","30","Amatlán De Los Reyes, Ver.","","3"
"2002","2014","Veracruz","30","Cazones De Herrera, Ver.","","3"
"2003","2014","Veracruz","30","Chinameca, Ver.","","1"
"2004","2014","Veracruz","30","Coronango, Pue.","","1"
"2005","2014","Veracruz","30","Cosamaloapan, Ver.","","3"
"2006","2014","Veracruz","30","Fortín De Las Flores, Ver.","","1"
"2007","2014","Veracruz","30","Huiloapan, Ver.","","2"
"2008","2014","Veracruz","30","Isla, Ver.","","10"
"2009","2014","Veracruz","30","Ixtaczoquitlán, Ver.","","6"
"2010","2014","Veracruz","30","Jáltipan, Ver.","","5"
"2011","2014","Veracruz","30","Jesús Carranza, Ver.","","1"
"2012","2014","Veracruz","30","José Azueta, Ver.","","4"
"2013","2014","Veracruz","30","Juan Rodríguez Clara, Ver.","","16"
"2014","2014","Veracruz","30","Maltrata, Ver.","","10"
"2015","2014","Veracruz","30","Omealca, Ver.","","16"
"2016","2014","Veracruz","30","Orizaba, Ver.","","1"
"2017","2014","Veracruz","30","Oteapan, Ver.","","1"
"2018","2014","Veracruz","30","Pánuco, Ver.","","2"
"2019","2014","Veracruz","30","Papantla, Ver.","","3"
"2020","2014","Veracruz","30","Pueblo Viejo, Ver.","","6"
"2021","2014","Veracruz","30","Río Blanco, Ver.","","3"
"2022","2014","Veracruz","30","San Juan Evangelista, Ver.","","7"
"2023","2014","Veracruz","30","Sayula De Alemán, Ver.","","5"
"2024","2014","Veracruz","30","Soconusco, Ver.","","6"
"2025","2014","Veracruz","30","Temapache, Ver.","","2"
"2026","2014","Veracruz","30","Tierra Blanca, Ver.","","44"
"2027","2014","Veracruz","30","Tihuatlán, Ver.","","36"
"2028","2014","Veracruz","30","Tlalixcoyan, Ver.","","1"
"2029","2014","Veracruz","30","Tres Valles, Ver.","","10"
"2030","2014","Veracruz","30","Tuxpan, Ver.","","1"
"2031","2014","Veracruz","30","Tuxtilla, Ver.","","1"
"2032","2014","Zacatecas","32","Guadalupe, Zac.","","16"
"2033","2014","Zacatecas","32","Luis Moya, Zac.","","10"
"2034","2014","Zacatecas","32","Ojo Caliente, Zac.","","14"
"2035","2014","Zacatecas","32","Santa Mónica, Zac.","","1"
"2036","2014","Zacatecas","32","Trancoso, Zac.","","12"
"2037","2015","Aguascalientes","1","San Francisco De Los Romo","","1"
"2038","2015","Aguascalientes","1","Pabellon De Arteaga","","1"
"2039","2015","Baja California","2","Ensenada","","9"
"2040","2015","Baja California","2","Mexicali","","8"
"2041","2015","Baja California","2","Playas De Rosarito","","13"
"2042","2015","Baja California","2","Tecate","","98"
"2043","2015","Baja California","2","Tijuana","","14"
"2044","2015","Chiapas","7","Reforma","","1"
"2045","2015","Chiapas","7","Juarez","","1"
"2046","2015","Chihuahua","8","Ahumada","","1"
"2047","2015","Chihuahua","8","Aldama","","1"
"2048","2015","Chihuahua","8","Camargo","","1"
"2049","2015","Chihuahua","8","Chihuahua","","12"
"2050","2015","Chihuahua","8","Rosales","","4"
"2051","2015","Chihuahua","8","Aquiles Serdan","","4"
"2052","2015","Chihuahua","8","Jimenez","","13"
"2053","2015","Coahuila","5","Castaños","","7"
"2054","2015","Coahuila","5","General Cepeda","","4"
"2055","2015","Coahuila","5","Parras","","1"
"2056","2015","Coahuila","5","Ramos Arizpe","","17"
"2057","2015","Coahuila","5","San Pedro","","4"
"2058","2015","Coahuila","5","Parras De La Fuente","","13"
"2059","2015","Ciudad de México","9","Azcapotzalco","","5"
"2060","2015","Ciudad de México","9","Tlalpan","","4"
"2061","2015","Ciudad de México","9","Alvaro Obregon","","2"
"2062","2015","Ciudad de México","9","Gustavo A. Madero","","2"
"2063","2015","Durango","10","Tlahualilo","","15"
"2064","2015","Durango","10","Gomez Palacio","","10"
"2065","2015","Durango","10","Mapimi","","8"
"2066","2015","Guanajuato","11","Abasolo","","28"
"2067","2015","Guanajuato","11","Apaseo El Alto","","16"
"2068","2015","Guanajuato","11","Apaseo El Grande","","4"
"2069","2015","Guanajuato","11","Celaya","","5"
"2070","2015","Guanajuato","11","Cortazar","","5"
"2071","2015","Guanajuato","11","Guanajuato","","16"
"2072","2015","Guanajuato","11","Irapuato","","292"
"2073","2015","Guanajuato","11","Pueblo Nuevo","","11"
"2074","2015","Guanajuato","11","Salamanca","","106"
"2075","2015","Guanajuato","11","San Luis De La Paz","","5"
"2076","2015","Guanajuato","11","Silao","","98"
"2077","2015","Guanajuato","11","Uriangato","","8"
"2078","2015","Guanajuato","11","Valle De Santiago","","35"
"2079","2015","Guanajuato","11","Yuriria","","22"
"2080","2015","Guanajuato","11","Villagran","","11"
"2081","2015","Guanajuato","11","Penjamo","","90"
"2082","2015","Guanajuato","11","San Diego De La Union","","14"
"2083","2015","Guanajuato","11","Cuitzeo Del Porvenir","","1"
"2084","2015","Guanajuato","11","Moroleon","","1"
"2085","2015","Guanajuato","11","León","","75"
"2086","2015","Guanajuato","11","Pénjamo","","1"
"2087","2015","Hidalgo","13","Atotonilco De Tula","","8"
"2088","2015","Hidalgo","13","Cuautepec De Hinojosa","","25"
"2089","2015","Hidalgo","13","Epazoyucan","","7"
"2090","2015","Hidalgo","13","Huichapan","","12"
"2091","2015","Hidalgo","13","Mineral De La Reforma","","2"
"2092","2015","Hidalgo","13","Pachuca De Soto","","1"
"2093","2015","Hidalgo","13","Singuilucan","","6"
"2094","2015","Hidalgo","13","Tepeapulco","","20"
"2095","2015","Hidalgo","13","Tetepango","","3"
"2096","2015","Hidalgo","13","Tezontepec De Aldama","","4"
"2097","2015","Hidalgo","13","Tlahuelilpan","","2"
"2098","2015","Hidalgo","13","Tlanalapa","","47"
"2099","2015","Hidalgo","13","Tlaxcoapan","","5"
"2100","2015","Hidalgo","13","Tula De Allende","","17"
"2101","2015","Hidalgo","13","Tepetitlan","","13"
"2102","2015","Hidalgo","13","San Agustin Tlaxiaca","","3"
"2103","2015","Hidalgo","13","Nopala De Villagran","","3"
"2104","2015","Hidalgo","13","Tepeji Del Rio De Ocampo","","2"
"2105","2015","Hidalgo","13","Ajacuba","","1"
"2106","2015","Hidalgo","13","Atitalaquia","","1"
"2107","2015","Hidalgo","13","Allende","","1"
"2108","2015","Jalisco","14","Atotonilco El Alto","","24"
"2109","2015","Jalisco","14","Degollado","","76"
"2110","2015","Jalisco","14","El Arenal","","9"
"2111","2015","Jalisco","14","Lagos De Moreno","","13"
